AVI,part,VRS,Part_No,lot,vrs_id,strips,CheckTime(min),OK,NG,ALL,filter rate,visper,AI,size,type,model,Date_Code
20210919,V1-08VP32908RA-NO3-R1,2021/9/19,08VP32908RA,1056.0,[56-Y4]_4,230,25.0,6467.0,3949.0,10416.0,0.62,V1,ON,18UM,NO3,R1,
20210919,V3-10VPJ5903MA-10UM-NO3-Z1,2021/9/19,10VPJ5903MA,1059.0,[59-Y2]_5_P1,26,1.0,170.0,407.0,577.0,0.29,V3,ON,10UM,NO3,Z1,
20210919,V2-08VP32908RA-NO3-R1,2021/9/20,08VP32908RA,1060.0,[60-G9]_11,230,43.0,3358.0,8269.0,11627.0,0.29,V2,ON,18UM,NO3,R1,
20210919,V1-08VP32908RA-NO3-R1,2021/9/19,08VP32908RA,1056.0,[56-Y8]_8,235,36.0,13471.0,3672.0,17143.0,0.79,V1,ON,18UM,NO3,R1,
20210919,V2-08VP32908RA-NO3-R1,2021/9/19,08VP32908RA,1056.0,[56-B2]_2,230,36.0,2150.0,7082.0,9232.0,0.23,V2,ON,18UM,NO3,R1,
20210919,V2-08VP32908RA-3X-R1,2021/9/19,08VP32908RA,1056.0,[56-B8]_2,65,8.0,2088.0,1613.0,3701.0,0.56,V2,ON,18UM,3X,R1,
20210919,V2-08VP32908RA-NO3-R1,2021/9/19,08VP32908RA,1056.0,[56-B1]_1,230,57.0,7449.0,4808.0,12257.0,0.61,V2,ON,18UM,NO3,R1,
20210919,V1-08VP32908RA-NO3-R1,2021/9/19,08VP32908RA,1056.0,[56-Y3]_3,230,28.0,7408.0,2585.0,9993.0,0.74,V1,ON,18UM,NO3,R1,
20210919,V2-08VP32908RA-NO3-R1,2021/9/20,08VP32908RA,1060.0,[60-G8]_10,230,29.0,6037.0,4705.0,10742.0,0.56,V2,ON,18UM,NO3,R1,
20210919,V1-08VP32908RA-NO3-R1,2021/9/19,08VP32908RA,1056.0,[56-Y2]_2,230,23.0,7208.0,2338.0,9546.0,0.76,V1,ON,18UM,NO3,R1,
20210919,V3-10VPJ5903MA-10UM-NO3-Z1,2021/9/20,10VPJ5903MA,1059.0,[59-Y2]_5_P2,151,44.0,864.0,3073.0,3937.0,0.22,V3,ON,10UM,NO3,Z1,
20210919,V2-08VP32908RA-4X-R1,2021/9/20,08VP32908RA,1060.0,[60-G4]_2,59,7.0,1784.0,2641.0,4425.0,0.4,V2,ON,18UM,4X,R1,
20210919,V2-08VP32908RA-NO3-R1,2021/9/20,08VP32908RA,1060.0,[60-G6]_8,230,43.0,6796.0,4567.0,11363.0,0.6,V2,ON,18UM,NO3,R1,
20210919,V1-08VP32908RA-NO3-R1,2021/9/19,08VP32908RA,1056.0,[56-Y7]_7,230,34.0,13357.0,4386.0,17743.0,0.75,V1,ON,18UM,NO3,R1,
20210919,V2-08VP32908RA-2X-R1,2021/9/20,08VP32908RA,1060.0,[60-G2]_2,50,11.0,1372.0,3015.0,4387.0,0.31,V2,ON,18UM,2X,R1,
20210919,V3-08VPJ5905PB-10UM-NO3-Z1,2021/9/19,08VPJ5905PB,1084.0,[84-R2]_2_P2,64,6.0,892.0,1862.0,2754.0,0.32,V3,ON,10UM,NO3,Z1,
20210919,V2-08VP32908RA-NO3-R1,2021/9/19,08VP32908RA,1056.0,[56-B4]_4,230,24.0,8773.0,5145.0,13918.0,0.63,V2,ON,18UM,NO3,R1,
20210919,V2-08VP32908RA-1X-R1,2021/9/20,08VP32908RA,1060.0,[60-G1]_2,75,19.0,3036.0,2913.0,5949.0,0.51,V2,ON,18UM,1X,R1,
20210919,V3-08VPJ5905PB-10UM-NO3-Z1,2021/9/19,08VPJ5905PB,1084.0,[84-R5]_5_P2,149,31.0,1822.0,3284.0,5106.0,0.36,V3,ON,10UM,NO3,Z1,
20210919,V3-10VPJ5903MA-10UM-NO3-Z1,2021/9/19,10VPJ5903MA,1048.0,[48-Y3]_2_P2,151,42.0,1142.0,3264.0,4406.0,0.26,V3,ON,10UM,NO3,Z1,
20210919,V2-08VP32908RA-NO3-R1,2021/9/20,08VP32908RA,1060.0,[60-G5]_7,230,27.0,6777.0,4420.0,11197.0,0.61,V2,ON,18UM,NO3,R1,
20210919,V2-08VP32908RA-1X-R1,2021/9/19,08VP32908RA,1056.0,[56-B7]_1,82,4.0,2591.0,2527.0,5118.0,0.51,V2,ON,18UM,1X,R1,
20210919,V3-08VPJ5905PB-10UM-NO3-Z1,2021/9/19,08VPJ5905PB,1080.0,[80-R1]_1_P1,1,,156.0,259.0,415.0,0.38,V3,ON,10UM,NO3,Z1,
20210919,V2-08VP32908RA-NO3-R1,2021/9/20,08VP32908RA,1060.0,[60-G10]_12,230,23.0,5120.0,5918.0,11038.0,0.46,V2,ON,18UM,NO3,R1,
20210919,V3-08VPJ5905PB-10UM-NO3-Z1,2021/9/19,08VPJ5905PB,1084.0,[84-R4]_4_P1,151,19.0,1575.0,3124.0,4699.0,0.34,V3,ON,10UM,NO3,Z1,
20210919,V3-10VPJ5903MA-10UM-NO3-Z1,2021/9/19,10VPJ5903MA,1048.0,[48-Y3]_2_P1,143,45.0,1275.0,2243.0,3518.0,0.36,V3,ON,10UM,NO3,Z1,
20210919,V1-08VP32908RA-NO3-R1,2021/9/19,08VP32908RA,1056.0,[56-Y5]_5,230,30.0,9382.0,2877.0,12259.0,0.77,V1,ON,18UM,NO3,R1,
20210919,V2-08VP32908RA-3X-R1,2021/9/20,08VP32908RA,1060.0,[60-G3]_1,19,4.0,525.0,724.0,1249.0,0.42,V2,ON,18UM,3X,R1,
20210919,V2-08VP32908RA-4X-R1,2021/9/19,08VP32908RA,1056.0,[56-B9]_1,79,13.0,2601.0,2566.0,5167.0,0.5,V2,ON,18UM,4X,R1,
20210920,V3-08VPJ5905PB-10UM-NO3-Z1,2021/9/20,08VPJ5905PB,1059.0,[59-Y2]_2_P2,131,29.0,1761.0,3153.0,4914.0,0.36,V3,ON,10UM,NO3,Z1,
20210920,V1-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1065.0,[65-B4]_4,200,29.0,2029.0,2575.0,4604.0,0.44,V1,ON,18UM,NO3,R1,
20210920,V1-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1089.0,[89-Y4]_13,202,38.0,1609.0,1290.0,2899.0,0.56,V1,ON,18UM,NO3,R1,
20210920,V1-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1089.0,[89-Y5]_14,201,29.0,1062.0,1679.0,2741.0,0.39,V1,ON,18UM,NO3,R1,
20210920,V1-10VP32907QA-1X-R1,2021/9/20,10VP32907QA,1065.0,[65-B12]_1,170,235.0,13551.0,7802.0,21353.0,0.63,V1,ON,18UM,1X,R1,
20210920,V3-08VPJ5905PB-10UM-NO3-Z1,2021/9/20,08VPJ5905PB,1059.0,[59-Y1]_1_P1,146,35.0,1619.0,2627.0,4246.0,0.38,V3,ON,10UM,NO3,Z1,
20210920,V1-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1065.0,[65-B5]_5,200,28.0,1654.0,2345.0,3999.0,0.41,V1,ON,18UM,NO3,R1,
20210920,V1-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1065.0,[65-B9]_9,109,16.0,929.0,1333.0,2262.0,0.41,V1,ON,18UM,NO3,R1,
20210920,V1-10VP32907QA-NO3-R1,2021/9/21,10VP32907QA,1150.0,[1150-G3]_19,199,35.0,1254.0,3054.0,4308.0,0.29,V1,ON,18UM,NO3,R1,
20210920,V3-10VPJ5903MA-10UM-NO3-Z1,2021/9/20,10VPJ5903MA,1046.0,[46-R5]_4_P2,78,12.0,451.0,1139.0,1590.0,0.28,V3,ON,10UM,NO3,Z1,
20210920,V1-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1089.0,[89-Y3]_12,202,45.0,695.0,1226.0,1921.0,0.36,V1,ON,18UM,NO3,R1,
20210920,V1-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1065.0,[65-B1]_1,200,34.0,1331.0,2108.0,3439.0,0.39,V1,ON,18UM,NO3,R1,
20210920,V3-08VPJ5905PB-10UM-NO3-Z1,2021/9/20,08VPJ5905PB,1059.0,[59-Y3]_3_P2,113,17.0,1218.0,2293.0,3511.0,0.35,V3,ON,10UM,NO3,Z1,
20210920,V3-10VPJ5903MA-10UM-NO3-Z1,2021/9/20,10VPJ5903MA,1046.0,[46-R5]_4_P1,1,,20.0,34.0,54.0,0.37,V3,ON,10UM,NO3,Z1,
20210920,V1-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1065.0,[65-B6]_6,201,37.0,1682.0,2539.0,4221.0,0.4,V1,ON,18UM,NO3,R1,
20210920,V2-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1089.0,[89-G1]_9,200,19.0,7264.0,2791.0,10055.0,0.72,V2,ON,18UM,NO3,R1,
20210920,V1-10VP32907QA-NO3-R1,2021/9/21,10VP32907QA,1150.0,[1150-G1]_17,200,28.0,599.0,2400.0,2999.0,0.2,V1,ON,18UM,NO3,R1,
20210920,V1-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1089.0,[89-Y2]_11,202,39.0,892.0,1261.0,2153.0,0.41,V1,ON,18UM,NO3,R1,
20210920,V1-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1065.0,[65-B8]_8,200,37.0,1957.0,2523.0,4480.0,0.44,V1,ON,18UM,NO3,R1,
20210920,V1-10VP32907QA-3X-R1,2021/9/21,10VP32907QA,1150.0,[150-G8]_3,81,20.0,1045.0,2980.0,4025.0,0.26,V1,ON,18UM,3X,R1,
20210920,V1-10VP32907QA-1X-R1,2021/9/21,10VP32907QA,1150.0,[150-G5]_3,83,147.0,7259.0,4249.0,11508.0,0.63,V1,ON,18UM,1X,R1,
20210920,V1-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1065.0,[65-B7]_7,200,37.0,1504.0,2625.0,4129.0,0.36,V1,ON,18UM,NO3,R1,
20210920,V2-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1089.0,[89-G8]_16,200,18.0,5977.0,3227.0,9204.0,0.65,V2,ON,18UM,NO3,R1,
20210920,V1-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1089.0,[89-Y1]_10,200,23.0,1032.0,1324.0,2356.0,0.44,V1,ON,18UM,NO3,R1,
20210920,V1-10VP32907QA-NO3-R1,2021/9/21,10VP32907QA,1150.0,[1150-G2]_18,200,36.0,865.0,2811.0,3676.0,0.24,V1,ON,18UM,NO3,R1,
20210920,V1-10VP32907QA-NO3-R1,2021/9/21,10VP32907QA,1150.0,[1150-G4]_20,196,31.0,1175.0,3985.0,5160.0,0.23,V1,ON,18UM,NO3,R1,
20210920,V1-10VP32907QA-4X-R1,2021/9/20,10VP32907QA,1065.0,[65-B11]_1,139,25.0,2406.0,3110.0,5516.0,0.44,V1,ON,18UM,4X,R1,
20210920,V2-10VP32907QA-NO3-R1,2021/9/21,10VP32907QA,1089.0,[89-G10]_18,1,,43.0,70.0,113.0,0.38,V2,ON,18UM,NO3,R1,
20210920,V2-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1065.0,[65-R4]_4,200,24.0,5169.0,3048.0,8217.0,0.63,V2,ON,18UM,NO3,R1,
20210920,V3-08VPJ5905PB-10UM-NO3-Z1,2021/9/20,08VPJ5905PB,1078.0,[78-R3]_6_P1,117,35.0,952.0,1705.0,2657.0,0.36,V3,ON,10UM,NO3,Z1,
20210920,V3-10VPJ5903MA-10UM-NO3-Z1,2021/9/20,10VPJ5903MA,1046.0,[46-R2]_1_P2,139,32.0,792.0,1699.0,2491.0,0.32,V3,ON,10UM,NO3,Z1,
20210920,V2-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1089.0,[89-G3]_11,200,30.0,6153.0,3048.0,9201.0,0.67,V2,ON,18UM,NO3,R1,
20210920,V2-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1065.0,[65-R8]_8,177,25.0,4024.0,2350.0,6374.0,0.63,V2,ON,18UM,NO3,R1,
20210920,V2-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1065.0,[65-R2]_2,205,50.0,5210.0,3043.0,8253.0,0.63,V2,ON,18UM,NO3,R1,
20210920,V3-10VPJ5903MA-10UM-NO3-Z1,2021/9/20,10VPJ5903MA,1046.0,[46-R2]_1_P1,141,19.0,714.0,1864.0,2578.0,0.28,V3,ON,10UM,NO3,Z1,
20210920,V2-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1089.0,[89-G6]_14,200,17.0,6941.0,3555.0,10496.0,0.66,V2,ON,18UM,NO3,R1,
20210920,V1-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1089.0,[89-Y6]_16,32,2.0,106.0,167.0,273.0,0.39,V1,ON,18UM,NO3,R1,
20210920,V1-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1065.0,[65-B2]_2,436,67.0,1354.0,1769.0,3123.0,0.43,V1,ON,18UM,NO3,R1,
20210920,V3-10VPJ5903MA-10UM-NO3-Z1,2021/9/21,10VPJ5903MA,1046.0,[46-R4]_3_P2,2,0.0,17.0,37.0,54.0,0.31,V3,ON,10UM,NO3,Z1,
20210920,V2-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1065.0,[65-R1]_1,200,30.0,6018.0,3341.0,9359.0,0.64,V2,ON,18UM,NO3,R1,
20210920,V2-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1065.0,[65-R7]_7,200,29.0,5448.0,2907.0,8355.0,0.65,V2,ON,18UM,NO3,R1,
20210920,V2-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1089.0,[89-G7]_15,200,21.0,5026.0,3139.0,8165.0,0.62,V2,ON,18UM,NO3,R1,
20210920,V2-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1089.0,[89-G2]_10,200,38.0,7015.0,3230.0,10245.0,0.68,V2,ON,18UM,NO3,R1,
20210920,V2-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1089.0,[89-G4]_12,200,23.0,6209.0,2989.0,9198.0,0.68,V2,ON,18UM,NO3,R1,
20210920,V2-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1065.0,[65-R6]_6,200,29.0,5929.0,3245.0,9174.0,0.65,V2,ON,18UM,NO3,R1,
20210920,V2-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1089.0,[89-G5]_13,200,22.0,5041.0,2681.0,7722.0,0.65,V2,ON,18UM,NO3,R1,
20210920,V2-10VP32907QA-NO3-R1,2021/9/21,10VP32907QA,1150.0,[150-B3]_21,200,16.0,3647.0,3613.0,7260.0,0.5,V2,ON,18UM,NO3,R1,
20210920,V1-10VP32907QA-3X-R1,2021/9/20,10VP32907QA,1065.0,[65-B13]_1,130,23.0,1337.0,2560.0,3897.0,0.34,V1,ON,18UM,3X,R1,
20210920,V1-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1065.0,[65-B3]_3,164,29.0,2346.0,1952.0,4298.0,0.55,V1,ON,18UM,NO3,R1,
20210920,V1-10VP32907QA-2X-R1,2021/9/20,10VP32907QA,1065.0,[65-B10]_1,144,29.0,1889.0,4080.0,5969.0,0.32,V1,ON,18UM,2X,R1,
20210920,V1-10VP32907QA-NO3-R1,2021/9/21,10VP32907QA,1089.0,[89-Y6]_15,1,,2.0,2.0,4.0,0.5,V1,ON,18UM,NO3,R1,
20210920,V2-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1065.0,[65-R3]_3,195,46.0,4491.0,2561.0,7052.0,0.64,V2,ON,18UM,NO3,R1,
20210920,V2-10VP32907QA-NO3-R1,2021/9/20,10VP32907QA,1065.0,[65-R5]_5,200,31.0,3033.0,4604.0,7637.0,0.4,V2,ON,18UM,NO3,R1,
20210920,V2-10VP32907QA-NO3-R1,2021/9/21,10VP32907QA,1150.0,[150-B2]_20,200,20.0,4134.0,4118.0,8252.0,0.5,V2,ON,18UM,NO3,R1,
20210921,V1-08VP32908RA-NO3-R1,2021/9/21,08VP32908RA,1064.0,[64-B2]_2,230,23.0,14484.0,4475.0,18959.0,0.76,V1,ON,18UM,NO3,R1,
20210921,V1-08VP32908RA-NO3-R1,2021/9/21,08VP32908RA,1064.0,[64-B6]_6,230,23.0,4988.0,1506.0,6494.0,0.77,V1,ON,18UM,NO3,R1,
20210921,V1-08VP32908RA-NO3-R1,2021/9/21,08VP32908RA,1064.0,[64-B5]_5,230,31.0,5888.0,1988.0,7876.0,0.75,V1,ON,18UM,NO3,R1,
20210921,V1-08VP32908RA-NO3-R1,2021/9/21,08VP32908RA,1064.0,[64-B3]_3,230,20.0,6738.0,2093.0,8831.0,0.76,V1,ON,18UM,NO3,R1,
20210921,V2-08VP32908RA-NO3-R1,2021/9/21,08VP32908RA,1064.0,[64-Y5]_5,230,24.0,3506.0,3591.0,7097.0,0.49,V2,ON,18UM,NO3,R1,
20210921,V1-08VP32908RA-NO3-R1,2021/9/21,08VP32908RA,1064.0,[64-B1]_1,230,29.0,9147.0,5208.0,14355.0,0.64,V1,ON,18UM,NO3,R1,
20210921,V1-08VP32908RA-NO3-R1,2021/9/21,08VP32908RA,1064.0,[64-B7]_7,250,34.0,6557.0,2367.0,8924.0,0.73,V1,ON,18UM,NO3,R1,
20210921,V1-08VP32908RA-NO3-R1,2021/9/21,08VP32908RA,1064.0,[64-B4]_4,230,20.0,5295.0,3203.0,8498.0,0.62,V1,ON,18UM,NO3,R1,
20210921,V2-08VP32908RA-NO3-R1,2021/9/21,08VP32908RA,1064.0,[64-Y1]_1,230,30.0,3223.0,3263.0,6486.0,0.5,V2,ON,18UM,NO3,R1,
20210921,V2-08VP32908RA-NO3-R1,2021/9/21,08VP32908RA,1064.0,[64-y7]_7,99,16.0,3421.0,2422.0,5843.0,0.59,V2,ON,18UM,NO3,R1,
20210921,V2-08VP32908RA-1X-R1,2021/9/21,08VP32908RA,1064.0,[64-y12]_1,85,6.0,983.0,1983.0,2966.0,0.33,V2,ON,18UM,1X,R1,
20210921,V2-109JV5001AB-NO2,2021/10/1,109JV5001AB,1056.0,[56-y3]_3,6,1.0,260.0,1607.0,1867.0,0.14,V2,OFF,18UM,109JV5001AB,NO2,
20210921,V2-08VP32908RA-NO3-R1,2021/9/21,08VP32908RA,1064.0,[64-Y2]_2,230,16.0,3153.0,3675.0,6828.0,0.46,V2,ON,18UM,NO3,R1,
20210921,V1-109JV5001AB-NO2,2021/10/1,109JV5001AB,1056.0,[56-G3]_3,15,4.0,,,,,V1,OFF,18UM,109JV5001AB,NO2,
20210922,V2-08VP32908RA-NO3-R1,2021/9/27,08VP32908RA,1069.0,[1069-Y1]_9,1,,30.0,52.0,82.0,0.37,V2,ON,18UM,NO3,R1,
20210922,V1-08VP32908RA-NO3-R1,2021/9/22,08VP32908RA,1044.0,[44-B6]_6,230,21.0,7239.0,2491.0,9730.0,0.74,V1,ON,18UM,NO3,R1,
20210922,V1-08VP32908RA-NO3-R1,2021/9/27,08VP32908RA,1069.0,[1069-Y1]_8,4,1.0,136.0,43.0,179.0,0.76,V1,ON,18UM,NO3,R1,
20210922,V1-08VP32908RA-NO3-R1,2021/9/22,08VP32908RA,1044.0,[44-B2]_2,230,26.0,7045.0,2333.0,9378.0,0.75,V1,ON,18UM,NO3,R1,
20210922,V2-08VP32908RA-NO3-R1,2021/9/22,08VP32908RA,1044.0,[1044-R8]_8,127,10.0,2320.0,1811.0,4131.0,0.56,V2,ON,18UM,NO3,R1,
20210922,V2-08VP32908RA-NO3-R1,2021/9/22,08VP32908RA,1044.0,[1044-R6]_6,230,26.0,7264.0,4323.0,11587.0,0.63,V2,ON,18UM,NO3,R1,
20210922,V2-08VP32908RA-NO3-R1,2021/9/22,08VP32908RA,1044.0,[1044-R4]_4,230,26.0,6284.0,6945.0,13229.0,0.48,V2,ON,18UM,NO3,R1,
20210922,V2-08VP32908RA-NO3-R1,2021/9/22,08VP32908RA,1044.0,[1044-R7]_7,229,20.0,5150.0,3767.0,8917.0,0.58,V2,ON,18UM,NO3,R1,
20210922,V1-08VP32908RA-NO3-R1,2021/9/22,08VP32908RA,1044.0,[44-B1]_1,230,22.0,9601.0,2372.0,11973.0,0.8,V1,ON,18UM,NO3,R1,
20210922,V2-08VP32908RA-NO3-R1,2021/9/22,08VP32908RA,1044.0,[1044-R2]_2,230,25.0,4878.0,3152.0,8030.0,0.61,V2,ON,18UM,NO3,R1,
20210922,V2-08VP32908RA-NO3-R1,2021/9/22,08VP32908RA,1044.0,[1044-R3]_3,230,29.0,5355.0,3250.0,8605.0,0.62,V2,ON,18UM,NO3,R1,
20210923,V1-10VP32907QA-NO3-R1,2021/9/23,10VP32907QA,1072.0,[1072-R7]_7,230,22.0,1706.0,3597.0,5303.0,0.32,V1,ON,18UM,NO3,R1,
20210923,V1-10VP32907QA-3X-R1,2021/9/23,10VP32907QA,1072.0,[1072-R10]_1,169,24.0,1676.0,3829.0,5505.0,0.3,V1,ON,18UM,3X,R1,
20210923,V1-10VP32907QA-2X-R1,2021/9/24,10VP32907QA,1083.0,[83-G11]_2,1,,11.0,47.0,58.0,0.19,V1,ON,18UM,2X,R1,
20210923,V1-109JV5001AB-NO2,2021/9/23,109JV5001AB,1056.0,[56-1X-Y2]_2,24,20.0,216.0,3971.0,4187.0,0.05,V1,OFF,18UM,109JV5001AB,NO2,
20210923,V1-10VP32907QA-4X-R1,2021/9/24,10VP32907QA,1083.0,[83-G10]_2,1,,12.0,38.0,50.0,0.24,V1,ON,18UM,4X,R1,
20210923,V3-08VPJ5905PB-10UM-NO3-Z1,2021/9/24,08VPJ5905PB,1076.0,[76-Y2]_2_P1,233,39.0,1518.0,3415.0,4933.0,0.31,V3,ON,10UM,NO3,Z1,
20210923,V1-10VP32907QA-NO3-R1,2021/9/24,10VP32907QA,1083.0,[83-G1]_10,230,32.0,1311.0,2042.0,3353.0,0.39,V1,ON,18UM,NO3,R1,
20210923,V1-10VP32907QA-1X-R1,2021/9/23,10VP32907QA,1072.0,[72-R11]_1,163,146.0,9902.0,6792.0,16694.0,0.59,V1,ON,18UM,1X,R1,
20210923,V1-10VP32907QA-NO3-R1,2021/9/24,10VP32907QA,1083.0,[83-G4]_13,230,24.0,2098.0,2300.0,4398.0,0.48,V1,ON,18UM,NO3,R1,
20210923,V1-109JV5001AB-NO2,2021/9/23,109JV5001AB,1056.0,[56-2X-Y3]_3,2,1.0,46.0,432.0,478.0,0.1,V1,OFF,18UM,109JV5001AB,NO2,
20210923,V3-10VPJ5903MA-10UM-NO3-Z1,2021/9/23,10VPJ5903MA,1053.0,[1053-R9]_9_P1,152,15.0,1339.0,2721.0,4060.0,0.33,V3,ON,10UM,NO3,Z1,
20210923,V3-08VPJ5905PB-10UM-NO3-Z1,2021/9/23,08VPJ5905PB,1076.0,[76-Y1]_1_P1,204,51.0,1273.0,2702.0,3975.0,0.32,V3,ON,10UM,NO3,Z1,
20210923,V1-10VP32907QA-NO3-R1,2021/9/23,10VP32907QA,1083.0,[83-G5]_14,231,20.0,1196.0,4541.0,5737.0,0.21,V1,ON,18UM,NO3,R1,
20210923,V1-10VP32907QA-NO3-R1,2021/9/23,10VP32907QA,1083.0,[83-G6]_15,231,31.0,3533.0,2221.0,5754.0,0.61,V1,ON,18UM,NO3,R1,
20210923,V1-10VP32907QA-4X-R1,2021/9/23,10VP32907QA,1072.0,[1072-R9]_1,222,24.0,2658.0,4891.0,7549.0,0.35,V1,ON,18UM,4X,R1,
20210923,V2-10VP32907QA-NO3-R1,2021/9/27,10VP32907QA,1083.0,[83-B3]_7,1,,232.0,78.0,310.0,0.75,V2,ON,18UM,NO3,R1,
20210923,V1-10VP32907QA-NO3-R1,2021/9/24,10VP32907QA,1083.0,[83-G2]_11,103,11.0,542.0,979.0,1521.0,0.36,V1,ON,18UM,NO3,R1,
20210923,V1-10VP32907QA-NO3-R1,2021/9/24,10VP32907QA,1083.0,[83-G1]_9,1,,6.0,19.0,25.0,0.24,V1,ON,18UM,NO3,R1,
20210923,V3-08VPJ5905PB-10UM-NO3-Z1,2021/9/24,08VPJ5905PB,1076.0,[76-Y1]_1_P2,204,34.0,1986.0,3699.0,5685.0,0.35,V3,ON,10UM,NO3,Z1,
20210923,V1-10VP32907QA-NO3-R1,2021/9/23,10VP32907QA,1072.0,[1072-R6]_6,230,25.0,1224.0,2330.0,3554.0,0.34,V1,ON,18UM,NO3,R1,
20210923,V3-10VPJ5903MA-10UM-NO3-Z1,2021/9/23,10VPJ5903MA,1053.0,[1053-R10]_10_P2,98,11.0,520.0,1557.0,2077.0,0.25,V3,ON,10UM,NO3,Z1,
20210923,V1-109JV5001AB-NO2,2021/9/23,109JV5001AB,1056.0,[56-Y1]_1,64,33.0,1363.0,10551.0,11914.0,0.11,V1,OFF,18UM,109JV5001AB,NO2,
20210923,V1-10VP32907QA-NO3-R1,2021/9/23,10VP32907QA,1072.0,[1072-R8]_8,189,21.0,1430.0,4764.0,6194.0,0.23,V1,ON,18UM,NO3,R1,
20210923,V1-10VP32907QA-NO3-R1,2021/9/23,10VP32907QA,1083.0,[83-G8]_17,231,42.0,903.0,2101.0,3004.0,0.3,V1,ON,18UM,NO3,R1,
20210923,V3-10VPJ5903MA-10UM-NO3-Z1,2021/9/23,10VPJ5903MA,1053.0,[1053-R9]_9_P2,152,20.0,1305.0,3527.0,4832.0,0.27,V3,ON,10UM,NO3,Z1,
20210923,V3-08VPJ5905PB-10UM-NO3-Z1,2021/9/24,08VPJ5905PB,1076.0,[76-Y3]_3_P1,228,22.0,1604.0,2607.0,4211.0,0.38,V3,ON,10UM,NO3,Z1,
20210923,V1-08VP32908RA-NO1-R1,2021/9/24,08VP32908RA,1099.0,[99-Y1]_1,227,42.0,25477.0,18768.0,44245.0,0.58,V1,ON,18UM,NO1,R1,
20210923,V1-10VP32907QA-NO3-R1,2021/9/23,10VP32907QA,1083.0,[83-G7]_16,231,23.0,1273.0,1729.0,3002.0,0.42,V1,ON,18UM,NO3,R1,
20210923,V3-08VPJ5905PB-10UM-NO3-Z1,2021/9/24,08VPJ5905PB,1076.0,[76-Y2]_2_P2,233,27.0,2451.0,4380.0,6831.0,0.36,V3,ON,10UM,NO3,Z1,
20210923,V1-10VP32907QA-2X-R1,2021/9/23,10VP32907QA,1072.0,[1072-R12]_1,143,24.0,1404.0,3599.0,5003.0,0.28,V1,ON,18UM,2X,R1,
20210923,V1-10VP32907QA-NO3-R1,2021/9/23,10VP32907QA,1072.0,[1072-R1]_1,231,45.0,1434.0,5492.0,6926.0,0.21,V1,ON,18UM,NO3,R1,
20210923,V2-10VP32907QA-NO3-R1,2021/9/27,10VP32907QA,1083.0,[83-B1]_5,6,1.0,118.0,92.0,210.0,0.56,V2,ON,18UM,NO3,R1,
20210923,V3-10VPJ5903MA-10UM-NO3-Z1,2021/9/23,10VPJ5903MA,1053.0,[1053-R13]_13_P2,96,13.0,749.0,2063.0,2812.0,0.27,V3,ON,10UM,NO3,Z1,
20210923,V3-10VPJ5903MA-10UM-NO3-Z1,2021/9/23,10VPJ5903MA,1053.0,[1053-R7]_7_P1,152,24.0,1237.0,2440.0,3677.0,0.34,V3,ON,10UM,NO3,Z1,
20210923,V3-10VPJ5903MA-10UM-NO3-Z1,2021/9/23,10VPJ5903MA,1053.0,[1053-R11]_11_P2,159,27.0,1101.0,3089.0,4190.0,0.26,V3,ON,10UM,NO3,Z1,
20210923,V2-10VP32907QA-NO3-R1,2021/9/23,10VP32907QA,1072.0,[1072-G2]_2,230,33.0,6476.0,5653.0,12129.0,0.53,V2,ON,18UM,NO3,R1,
